trip_id,pickup_datetime,passenger_count,trip_distance,fare_amount,payment_type,dropoff_datetime
TRIP100299,2022-01-10 06:43:00,4,3.98,48.02,Cash,2022-01-10 07:01:00
TRIP100300,2022-01-23 10:44:00,1,3.57,36.72,Dispute,2022-01-23 11:03:00
TRIP100301,2022-01-29 17:03:00,6,4.91,36.33,Card,2022-01-29 17:34:00
TRIP100302,2022-01-22 12:04:00,2,3.21,8.34,No Charge,2022-01-22 12:24:00
TRIP100303,2022-01-06 08:36:00,1,6.83,7.65,Cash,2022-01-06 09:06:00
TRIP100304,2022-01-02 14:44:00,2,0.43,37.95,Card,2022-01-02 14:58:00
TRIP100305,2022-01-30 02:41:00,1,3.61,33.75,Card,2022-01-30 03:09:00
TRIP100306,2022-01-09 02:02:00,1,5.82,33.79,Card,2022-01-09 02:25:00
TRIP100307,2022-01-18 02:50:00,2,0.99,45.58,Card,2022-01-18 03:26:00
TRIP100308,2022-01-05 20:06:00,2,12.4,27.16,Dispute,2022-01-05 20:20:00
TRIP100309,2022-01-24 14:21:00,1,1.99,11.66,Cash,2022-01-24 14:38:00
TRIP100310,2022-01-14 15:17:00,2,5.54,27.23,Card,2022-01-14 15:59:00
TRIP100311,2022-01-22 23:00:00,1,1.35,5.81,Card,2022-01-22 23:50:00
TRIP100312,2022-01-03 03:57:00,3,1.46,43.21,Cash,2022-01-03 04:55:00
TRIP100313,2022-01-15 23:35:00,3,5.26,48.26,Cash,2022-01-15 23:43:00
TRIP100314,2022-01-09 11:19:00,4,0.1,24.63,Card,2022-01-09 11:49:00
TRIP100315,2022-01-28 14:48:00,1,0.75,12.05,Card,2022-01-28 15:08:00
TRIP100316,2022-01-11 05:08:00,1,1.99,19.8,Cash,2022-01-11 06:01:00
TRIP100317,2022-01-21 17:44:00,1,5.68,44.85,Card,2022-01-21 18:40:00
TRIP100318,2022-01-22 20:38:00,1,0.05,18.72,Card,2022-01-22 21:24:00
TRIP100319,2022-01-25 06:01:00,3,1.59,15.3,Card,2022-01-25 06:51:00
TRIP100320,2022-01-02 06:54:00,2,5.16,46.31,Cash,2022-01-02 07:44:00
TRIP100321,2022-01-27 20:43:00,1,2.7,21.9,Card,2022-01-27 21:21:00
TRIP100322,2022-01-08 20:09:00,1,2.33,42.98,Cash,2022-01-08 21:02:00
TRIP100323,2022-01-17 09:50:00,2,1.8,37.76,Card,2022-01-17 10:35:00
TRIP100324,2022-01-29 13:12:00,1,2.26,14.93,Card,2022-01-29 13:39:00
TRIP100325,2022-01-27 21:58:00,1,8.83,17.04,Card,2022-01-27 22:19:00
TRIP100326,2022-01-19 01:41:00,1,2.58,30.95,Dispute,2022-01-19 02:14:00
TRIP100327,2022-01-03 23:01:00,1,2.87,9.2,Cash,2022-01-03 23:32:00
TRIP100328,2022-01-29 01:11:00,1,1.92,6.3,No Charge,2022-01-29 02:11:00
TRIP100329,2022-01-08 08:00:00,4,8.73,16.23,Cash,2022-01-08 08:12:00
TRIP100330,2022-01-01 05:12:00,4,0.5,41.6,Cash,2022-01-01 05:41:00
TRIP100331,2022-01-27 00:37:00,1,1.05,8.15,Card,2022-01-27 01:07:00
TRIP100332,2022-01-09 07:05:00,2,8.73,26.37,Cash,2022-01-09 07:27:00
TRIP100333,2022-01-17 12:56:00,2,3.79,44.19,Cash,2022-01-17 13:34:00
TRIP100334,2022-01-17 16:22:00,5,0.65,41.12,Card,2022-01-17 16:59:00
TRIP100335,2022-01-13 12:42:00,1,0.11,17.48,Dispute,2022-01-13 13:19:00
TRIP100336,2022-01-30 11:14:00,2,1.91,23.71,Card,2022-01-30 11:53:00
TRIP100337,2022-01-21 06:39:00,4,2.58,49.08,Card,2022-01-21 06:44:00
TRIP100338,2022-01-26 22:53:00,4,3.17,44.7,Cash,2022-01-26 23:47:00
TRIP100339,2022-01-23 03:48:00,1,0.56,44.17,Cash,2022-01-23 04:48:00
TRIP100340,2022-01-09 17:27:00,1,0.42,37.88,Cash,2022-01-09 17:37:00
TRIP100341,2022-01-26 07:10:00,5,0.86,48.31,Cash,2022-01-26 07:27:00
TRIP100342,2022-01-26 23:57:00,1,2.14,31.65,Cash,2022-01-27 00:37:00
TRIP100343,2022-01-12 20:02:00,1,5.67,35.77,Card,2022-01-12 20:17:00
TRIP100344,2022-01-01 19:48:00,4,2.67,18.79,Cash,2022-01-01 19:53:00
TRIP100345,2022-01-30 03:55:00,4,4.72,8.46,No Charge,2022-01-30 04:19:00
TRIP100346,2022-01-19 17:14:00,1,3.86,4.22,Card,2022-01-19 17:26:00
TRIP100347,2022-01-30 16:09:00,1,5.25,4.06,Card,2022-01-30 16:57:00
TRIP100348,2022-01-03 14:25:00,1,11.84,39.84,Card,2022-01-03 15:01:00
TRIP100349,2022-01-09 09:56:00,5,7.46,33.43,Card,2022-01-09 10:06:00
TRIP100350,2022-01-04 04:59:00,4,3.54,16.83,Cash,2022-01-04 05:26:00
TRIP100351,2022-01-08 18:46:00,3,0.44,23.97,Card,2022-01-08 19:35:00
TRIP100352,2022-01-15 20:34:00,6,8.94,46.86,Card,2022-01-15 21:15:00
TRIP100353,2022-01-12 12:31:00,1,0.28,21.03,Card,2022-01-12 12:52:00
TRIP100354,2022-01-03 00:47:00,1,1.93,6.7,Card,2022-01-03 01:05:00
TRIP100355,2022-01-07 21:25:00,1,0.13,37.36,Card,2022-01-07 21:56:00
TRIP100356,2022-01-17 16:43:00,2,0.13,23.12,Cash,2022-01-17 17:05:00
TRIP100357,2022-01-22 06:15:00,1,1.87,35.61,Card,2022-01-22 07:08:00
TRIP100358,2022-01-05 08:27:00,2,0.37,17.87,Card,2022-01-05 09:22:00
TRIP100359,2022-01-14 13:38:00,3,1.56,8.43,Cash,2022-01-14 14:05:00
TRIP100360,2022-01-13 02:03:00,3,4.47,27.24,Card,2022-01-13 02:31:00
TRIP100361,2022-01-25 06:05:00,5,0.6,35.54,Card,2022-01-25 06:59:00
TRIP100362,2022-01-01 23:39:00,2,1.51,39.08,Cash,2022-01-02 00:11:00
TRIP100363,2022-01-04 08:04:00,2,0.66,28.77,Card,2022-01-04 08:50:00
TRIP100364,2022-01-15 03:25:00,3,0.26,26.18,Card,2022-01-15 04:00:00
TRIP100365,2022-01-05 06:29:00,2,1.71,12.37,Card,2022-01-05 06:37:00
TRIP100366,2022-01-05 04:12:00,2,0.33,22.97,Card,2022-01-05 05:05:00
TRIP100367,2022-01-11 05:37:00,1,1.99,16.92,Card,2022-01-11 05:48:00
TRIP100368,2022-01-07 04:24:00,1,0.99,21.51,Card,2022-01-07 05:05:00
TRIP100369,2022-01-07 00:26:00,3,1.13,36.05,Dispute,2022-01-07 01:21:00
TRIP100370,2022-01-16 17:32:00,3,2.11,14.67,Cash,2022-01-16 17:48:00
TRIP100371,2022-01-19 09:44:00,3,6.69,46.25,Card,2022-01-19 10:34:00
TRIP100372,2022-01-12 11:14:00,2,0.69,45.61,Card,2022-01-12 11:42:00
TRIP100373,2022-01-19 12:44:00,6,1.82,29.54,Card,2022-01-19 13:35:00
TRIP100374,2022-01-16 19:38:00,4,0.3,16.07,Card,2022-01-16 20:30:00
TRIP100375,2022-01-17 07:34:00,5,5.37,30.76,Cash,2022-01-17 07:45:00
TRIP100376,2022-01-11 12:33:00,1,6.32,35.09,Dispute,2022-01-11 13:08:00
TRIP100377,2022-01-08 18:13:00,2,6.49,8.25,Cash,2022-01-08 18:25:00
TRIP100378,2022-01-24 19:02:00,2,1.42,3.19,Card,2022-01-24 19:53:00
TRIP100379,2022-01-17 17:02:00,1,11.19,42.57,Cash,2022-01-17 17:30:00
TRIP100380,2022-01-24 08:27:00,3,0.01,15.7,Card,2022-01-24 08:34:00
TRIP100381,2022-01-10 00:51:00,1,2.85,30.12,Card,2022-01-10 01:19:00
TRIP100382,2022-01-13 08:03:00,1,0.15,31.59,Card,2022-01-13 08:55:00
TRIP100383,2022-01-16 02:39:00,4,1.19,15.23,Card,2022-01-16 03:21:00
TRIP100384,2022-01-17 12:48:00,6,2.16,17.69,Cash,2022-01-17 13:03:00
TRIP100385,2022-01-28 01:11:00,1,1.05,9.4,Card,2022-01-28 02:09:00
TRIP100386,2022-01-15 14:48:00,1,1.42,12.28,Card,2022-01-15 15:43:00
TRIP100387,2022-01-29 19:33:00,3,3.69,30.89,Card,2022-01-29 20:03:00
TRIP100388,2022-01-16 19:15:00,2,7.49,9.34,Card,2022-01-16 19:54:00
TRIP100389,2022-01-25 08:49:00,1,6.8,41.42,Cash,2022-01-25 09:46:00
TRIP100390,2022-01-30 14:43:00,4,3.89,40.69,Card,2022-01-30 15:29:00
TRIP100391,2022-01-28 20:27:00,1,1.38,3.15,Card,2022-01-28 21:15:00
TRIP100392,2022-01-07 02:04:00,2,3.73,37.26,Card,2022-01-07 03:02:00
TRIP100393,2022-01-03 05:06:00,4,1.73,35.25,No Charge,2022-01-03 05:41:00
TRIP100394,2022-01-07 18:56:00,1,0.08,23.08,Card,2022-01-07 19:05:00
TRIP100395,2022-01-06 21:50:00,2,2.03,8.11,Card,2022-01-06 22:15:00
TRIP100396,2022-01-26 20:07:00,4,5.06,20.38,Card,2022-01-26 21:06:00
TRIP100397,2022-01-19 21:49:00,1,1.12,23.49,No Charge,2022-01-19 22:32:00
TRIP100398,2022-01-07 03:06:00,1,7.72,22.91,Card,2022-01-07 03:28:00
TRIP100399,2022-01-20 13:07:00,1,0.89,14.69,Card,2022-01-20 14:06:00
TRIP100400,2022-01-22 12:47:00,1,2.51,32.45,Card,2022-01-22 13:38:00
TRIP100401,2022-01-29 07:17:00,6,0.26,37.43,No Charge,2022-01-29 07:59:00
TRIP100402,2022-01-25 06:50:00,1,14.24,23.15,Card,2022-01-25 07:11:00
TRIP100403,2022-01-20 05:33:00,1,2.54,32.13,Card,2022-01-20 06:14:00
TRIP100404,2022-01-26 04:17:00,4,9.73,22.76,Card,2022-01-26 05:05:00
TRIP100405,2022-01-30 20:05:00,1,8.53,44.46,No Charge,2022-01-30 20:13:00
TRIP100406,2022-01-12 16:03:00,4,2.47,24.89,Card,2022-01-12 16:56:00
TRIP100407,2022-01-20 12:54:00,1,0.01,21.75,Card,2022-01-20 13:41:00
TRIP100408,2022-01-21 16:29:00,1,0.49,36.87,Cash,2022-01-21 17:12:00
TRIP100409,2022-01-11 05:30:00,1,2.47,4.32,Card,2022-01-11 06:14:00
TRIP100410,2022-01-02 17:36:00,1,4.48,12.29,Card,2022-01-02 17:57:00
TRIP100411,2022-01-17 06:22:00,2,3.41,20.15,No Charge,2022-01-17 06:33:00
TRIP100412,2022-01-14 01:36:00,1,10.16,7.35,Card,2022-01-14 01:47:00
TRIP100413,2022-01-14 14:47:00,5,1.45,7.12,Card,2022-01-14 15:19:00
TRIP100414,2022-01-16 17:16:00,1,1.24,4.39,Card,2022-01-16 18:10:00
TRIP100415,2022-01-12 02:06:00,1,5.9,42.6,No Charge,2022-01-12 03:04:00
TRIP100416,2022-01-10 16:39:00,2,11.22,45.6,Card,2022-01-10 17:04:00
TRIP100417,2022-01-10 20:41:00,3,0.66,4.25,Card,2022-01-10 21:31:00
TRIP100418,2022-01-26 23:39:00,2,5.53,39.5,Card,2022-01-27 00:19:00
TRIP100419,2022-01-11 05:33:00,2,0.07,8.65,Card,2022-01-11 06:17:00
TRIP100420,2022-01-28 01:35:00,1,8.84,31.32,Card,2022-01-28 01:43:00
TRIP100421,2022-01-21 09:14:00,1,0.22,47.2,Card,2022-01-21 09:22:00
TRIP100422,2022-01-19 03:31:00,1,0.46,6.69,Cash,2022-01-19 04:22:00
TRIP100423,2022-01-04 22:00:00,1,4.1,45.64,Card,2022-01-04 22:35:00
TRIP100424,2022-01-20 01:13:00,2,6.27,26.88,Card,2022-01-20 02:02:00
TRIP100425,2022-01-25 15:20:00,1,3.42,23.97,Card,2022-01-25 16:08:00
TRIP100426,2022-01-23 19:06:00,1,0.87,24.86,Card,2022-01-23 20:04:00
TRIP100427,2022-01-09 02:40:00,1,3.8,27.43,Cash,2022-01-09 03:14:00
TRIP100428,2022-01-08 19:49:00,1,2.07,13.78,Card,2022-01-08 20:48:00
TRIP100429,2022-01-29 08:53:00,1,1.66,47.17,Cash,2022-01-29 09:37:00
TRIP100430,2022-01-24 19:10:00,6,0.23,12.68,Card,2022-01-24 19:15:00
TRIP100431,2022-01-06 10:18:00,2,2.64,28.41,No Charge,2022-01-06 10:31:00
TRIP100432,2022-01-12 16:01:00,5,4.3,41.01,Card,2022-01-12 16:07:00
TRIP100433,2022-01-16 22:57:00,2,2.1,29.1,Cash,2022-01-16 23:14:00
TRIP100434,2022-01-22 01:06:00,3,3.34,41.42,Card,2022-01-22 01:22:00
TRIP100435,2022-01-03 00:14:00,6,9.48,24.41,Card,2022-01-03 00:55:00
TRIP100436,2022-01-29 19:02:00,3,1.27,22.54,No Charge,2022-01-29 19:28:00
TRIP100437,2022-01-16 08:45:00,2,4.11,43.94,Dispute,2022-01-16 09:28:00
TRIP100438,2022-01-25 07:51:00,2,2.33,42.22,Dispute,2022-01-25 08:16:00
TRIP100439,2022-01-03 07:27:00,1,3.08,20.65,No Charge,2022-01-03 07:35:00
TRIP100440,2022-01-12 14:20:00,1,3.01,20.5,Cash,2022-01-12 14:29:00
TRIP100441,2022-01-27 04:08:00,1,2.57,14.34,Cash,2022-01-27 04:31:00
TRIP100442,2022-01-19 15:47:00,2,0.22,13.73,Cash,2022-01-19 16:38:00
TRIP100443,2022-01-21 09:38:00,2,2.46,24.27,Card,2022-01-21 09:47:00
TRIP100444,2022-01-04 05:20:00,1,0.27,49.27,Card,2022-01-04 05:52:00
TRIP100445,2022-01-30 11:34:00,1,3.29,13.83,Card,2022-01-30 12:26:00
TRIP100446,2022-01-12 09:08:00,2,3.82,19.65,Card,2022-01-12 09:37:00
TRIP100447,2022-01-23 18:07:00,1,1.68,16.76,Card,2022-01-23 18:18:00
TRIP100448,2022-01-26 16:57:00,6,4.31,22.45,Cash,2022-01-26 17:47:00
TRIP100449,2022-01-16 20:49:00,3,8.9,40.72,Card,2022-01-16 21:09:00
TRIP100450,2022-01-30 08:45:00,1,6.61,17.01,Card,2022-01-30 09:21:00
TRIP100451,2022-01-06 19:26:00,5,3.81,19.48,Card,2022-01-06 19:40:00
TRIP100452,2022-01-19 04:16:00,2,6.14,19.01,Dispute,2022-01-19 04:32:00
TRIP100453,2022-01-01 20:35:00,2,3.43,5.11,Cash,2022-01-01 21:02:00
TRIP100454,2022-01-17 21:39:00,2,23.49,26.9,Cash,2022-01-17 22:05:00
TRIP100455,2022-01-21 13:41:00,1,1.25,12.32,Cash,2022-01-21 14:26:00
TRIP100456,2022-01-01 20:42:00,2,13.7,39.71,Card,2022-01-01 21:38:00
TRIP100457,2022-01-30 07:11:00,2,5.98,6.36,Cash,2022-01-30 08:11:00
TRIP100458,2022-01-29 12:09:00,1,2.21,34.31,Card,2022-01-29 13:04:00
TRIP100459,2022-01-04 04:02:00,5,2.23,29.26,Card,2022-01-04 04:39:00
TRIP100460,2022-01-08 19:27:00,2,2.16,49.65,Cash,2022-01-08 19:42:00
TRIP100461,2022-01-19 22:16:00,1,0.53,22.67,Card,2022-01-19 22:54:00
TRIP100462,2022-01-13 06:02:00,2,0.95,17.79,Card,2022-01-13 07:01:00
TRIP100463,2022-01-20 21:36:00,1,1.07,31.04,Card,2022-01-20 22:05:00
TRIP100464,2022-01-04 16:46:00,4,0.28,19.25,Cash,2022-01-04 17:17:00
TRIP100465,2022-01-23 03:48:00,4,1.71,7.87,Cash,2022-01-23 04:10:00
TRIP100466,2022-01-28 11:48:00,5,1.9,8.57,Card,2022-01-28 12:34:00
TRIP100467,2022-01-19 05:36:00,6,1.56,47.0,Cash,2022-01-19 05:56:00
TRIP100468,2022-01-17 11:48:00,6,0.58,41.91,Cash,2022-01-17 12:40:00
TRIP100469,2022-01-11 22:50:00,4,2.31,45.96,Card,2022-01-11 23:49:00
TRIP100470,2022-01-03 21:58:00,2,1.84,43.93,Card,2022-01-03 22:54:00
TRIP100471,2022-01-10 19:08:00,2,3.03,27.17,Card,2022-01-10 19:58:00
TRIP100472,2022-01-07 00:23:00,2,1.69,16.11,Card,2022-01-07 01:19:00
TRIP100473,2022-01-16 11:26:00,6,1.15,48.6,Card,2022-01-16 11:44:00
TRIP100474,2022-01-06 18:08:00,2,0.63,5.67,Dispute,2022-01-06 18:54:00
TRIP100475,2022-01-23 13:54:00,5,2.55,12.78,Card,2022-01-23 14:20:00
TRIP100476,2022-01-11 22:51:00,1,7.87,14.36,Card,2022-01-11 23:13:00
TRIP100477,2022-01-14 07:55:00,2,0.97,43.41,Card,2022-01-14 08:25:00
TRIP100478,2022-01-26 02:15:00,1,0.44,32.33,Cash,2022-01-26 02:28:00
TRIP100479,2022-01-06 13:55:00,1,6.04,28.79,Card,2022-01-06 14:15:00
TRIP100480,2022-01-11 13:13:00,5,0.41,6.61,Card,2022-01-11 14:09:00
TRIP100481,2022-01-17 04:40:00,3,3.14,34.92,Card,2022-01-17 04:57:00
TRIP100482,2022-01-22 02:38:00,2,0.36,22.44,Cash,2022-01-22 03:09:00
TRIP100483,2022-01-15 05:53:00,3,7.96,17.78,Cash,2022-01-15 06:17:00
TRIP100484,2022-01-21 16:30:00,2,3.68,41.47,Cash,2022-01-21 17:06:00
TRIP100485,2022-01-24 20:45:00,5,4.97,22.98,Card,2022-01-24 20:57:00
TRIP100486,2022-01-06 23:34:00,2,5.21,31.71,Card,2022-01-07 00:21:00
TRIP100487,2022-01-28 10:26:00,6,0.36,38.78,Cash,2022-01-28 10:38:00
TRIP100488,2022-01-26 17:52:00,5,4.21,30.4,Card,2022-01-26 18:52:00
TRIP100489,2022-01-13 15:44:00,1,1.41,36.57,Cash,2022-01-13 16:16:00
TRIP100490,2022-01-04 16:35:00,1,0.71,27.64,Cash,2022-01-04 17:09:00
TRIP100491,2022-01-12 21:45:00,2,1.74,44.96,Card,2022-01-12 22:25:00
TRIP100492,2022-01-27 16:50:00,2,3.46,45.06,Card,2022-01-27 16:58:00
TRIP100493,2022-01-07 21:28:00,1,1.1,31.03,Cash,2022-01-07 22:05:00
TRIP100494,2022-01-18 21:36:00,1,0.67,39.01,Cash,2022-01-18 22:07:00
TRIP100495,2022-01-25 04:35:00,1,0.81,16.91,Cash,2022-01-25 05:28:00
TRIP100496,2022-01-28 18:57:00,5,3.26,36.43,Card,2022-01-28 19:19:00
TRIP100497,2022-01-06 08:50:00,1,2.25,34.28,Card,2022-01-06 09:20:00
TRIP100498,2022-01-03 05:54:00,3,0.29,42.24,Card,2022-01-03 06:47:00
TRIP100499,2022-01-18 06:21:00,1,6.68,44.56,Card,2022-01-18 07:15:00
TRIP100500,2022-01-02 03:36:00,2,1.53,23.21,Card,2022-01-02 03:55:00
TRIP100501,2022-01-02 09:57:00,1,7.62,6.89,Card,2022-01-02 10:19:00
TRIP100502,2022-01-26 04:57:00,1,0.64,43.87,Card,2022-01-26 05:57:00
TRIP100503,2022-01-12 01:55:00,2,0.7,15.43,Card,2022-01-12 02:55:00
TRIP100504,2022-01-24 01:10:00,5,2.34,43.26,Cash,2022-01-24 02:09:00
TRIP100505,2022-01-13 00:09:00,1,0.95,48.13,Cash,2022-01-13 00:43:00
TRIP100506,2022-01-20 01:46:00,4,6.35,7.53,Card,2022-01-20 01:52:00
TRIP100507,2022-01-27 16:45:00,1,1.24,21.9,Cash,2022-01-27 17:02:00
TRIP100508,2022-01-15 20:59:00,1,0.57,42.44,Card,2022-01-15 21:07:00
TRIP100509,2022-01-11 06:02:00,3,6.14,38.02,Card,2022-01-11 06:41:00
TRIP100510,2022-01-24 23:48:00,2,1.68,28.13,Card,2022-01-25 00:45:00
TRIP100511,2022-01-21 22:35:00,1,0.17,19.39,Card,2022-01-21 23:11:00
TRIP100512,2022-01-02 16:00:00,2,0.32,19.0,Dispute,2022-01-02 16:36:00
TRIP100513,2022-01-02 09:52:00,1,0.48,21.93,Card,2022-01-02 10:50:00
TRIP100514,2022-01-28 11:00:00,4,1.99,46.18,Cash,2022-01-28 11:15:00
TRIP100515,2022-01-28 21:14:00,5,1.39,31.75,Card,2022-01-28 21:25:00
TRIP100516,2022-01-15 15:31:00,4,5.26,26.96,Cash,2022-01-15 16:28:00
TRIP100517,2022-01-08 02:01:00,2,3.22,5.76,Cash,2022-01-08 02:29:00
TRIP100518,2022-01-05 19:13:00,1,0.64,45.87,Card,2022-01-05 19:42:00
TRIP100519,2022-01-21 02:00:00,3,10.64,43.81,Card,2022-01-21 03:00:00
TRIP100520,2022-01-14 17:31:00,1,7.19,47.04,Cash,2022-01-14 18:00:00
TRIP100521,2022-01-07 22:04:00,4,2.02,25.78,Card,2022-01-07 22:38:00
TRIP100522,2022-01-13 00:27:00,1,3.21,43.3,Card,2022-01-13 01:03:00
TRIP100523,2022-01-15 05:38:00,3,3.38,43.01,Card,2022-01-15 05:59:00
TRIP100524,2022-01-07 14:35:00,1,1.36,39.08,Cash,2022-01-07 14:59:00
TRIP100525,2022-01-21 15:29:00,2,2.81,47.26,Card,2022-01-21 15:40:00
TRIP100526,2022-01-11 08:05:00,6,1.02,25.05,Card,2022-01-11 08:39:00
TRIP100527,2022-01-09 08:45:00,3,0.76,9.62,Cash,2022-01-09 09:26:00
TRIP100528,2022-01-20 15:51:00,2,2.9,15.03,Card,2022-01-20 16:28:00
TRIP100529,2022-01-19 12:04:00,4,1.73,12.18,Cash,2022-01-19 12:21:00
TRIP100530,2022-01-23 20:36:00,1,3.78,24.82,Card,2022-01-23 21:19:00
TRIP100531,2022-01-26 18:55:00,2,2.26,49.57,Card,2022-01-26 19:19:00
TRIP100532,2022-01-27 07:45:00,1,6.35,32.9,Card,2022-01-27 08:27:00
TRIP100533,2022-01-23 03:10:00,2,0.38,27.02,Card,2022-01-23 03:57:00
TRIP100534,2022-01-10 06:07:00,4,0.8,26.84,Card,2022-01-10 06:42:00
TRIP100535,2022-01-11 03:17:00,2,0.43,26.56,Card,2022-01-11 03:58:00
TRIP100536,2022-01-28 04:21:00,2,6.36,6.44,Card,2022-01-28 05:15:00
TRIP100537,2022-01-22 18:00:00,1,1.47,10.85,Card,2022-01-22 18:54:00
TRIP100538,2022-01-13 20:11:00,2,6.9,34.11,Card,2022-01-13 20:57:00
TRIP100539,2022-01-04 08:43:00,4,2.88,43.29,Cash,2022-01-04 09:30:00
TRIP100540,2022-01-21 21:56:00,6,0.6,49.05,No Charge,2022-01-21 22:15:00
TRIP100541,2022-01-08 20:10:00,1,2.89,33.25,Card,2022-01-08 21:04:00
TRIP100542,2022-01-15 20:44:00,4,0.22,38.22,Cash,2022-01-15 21:11:00
TRIP100543,2022-01-14 11:58:00,1,2.74,21.51,Dispute,2022-01-14 12:15:00
TRIP100544,2022-01-26 00:50:00,2,0.1,32.11,Cash,2022-01-26 01:06:00
TRIP100545,2022-01-30 19:57:00,1,1.64,38.46,Cash,2022-01-30 20:26:00
TRIP100546,2022-01-10 08:42:00,4,10.49,36.7,Card,2022-01-10 08:57:00
TRIP100547,2022-01-21 15:14:00,1,3.36,48.85,Card,2022-01-21 15:34:00
TRIP100548,2022-01-23 05:14:00,1,0.17,48.84,No Charge,2022-01-23 05:22:00
TRIP100549,2022-01-28 10:52:00,2,1.64,35.46,Card,2022-01-28 11:00:00
TRIP100550,2022-01-25 18:00:00,4,0.65,17.65,Cash,2022-01-25 18:55:00
TRIP100551,2022-01-07 15:30:00,3,3.27,47.65,No Charge,2022-01-07 15:55:00
TRIP100552,2022-01-09 01:39:00,5,0.13,20.79,Card,2022-01-09 02:35:00
TRIP100553,2022-01-01 08:12:00,1,5.1,19.2,Card,2022-01-01 08:31:00
TRIP100554,2022-01-20 11:35:00,3,6.18,7.37,Cash,2022-01-20 12:04:00
TRIP100555,2022-01-21 02:10:00,1,0.46,36.51,Cash,2022-01-21 02:32:00
TRIP100556,2022-01-18 21:11:00,1,9.12,22.22,No Charge,2022-01-18 21:45:00
TRIP100557,2022-01-05 15:45:00,1,0.82,5.6,Card,2022-01-05 16:26:00
TRIP100558,2022-01-19 04:27:00,1,1.79,26.1,Cash,2022-01-19 05:18:00
TRIP100559,2022-01-22 00:59:00,2,0.39,25.02,Card,2022-01-22 01:56:00
TRIP100560,2022-01-17 22:51:00,2,3.59,36.03,Cash,2022-01-17 23:18:00
TRIP100561,2022-01-15 02:52:00,1,2.65,8.41,Card,2022-01-15 03:13:00
TRIP100562,2022-01-01 11:06:00,2,1.38,32.24,Cash,2022-01-01 11:57:00
TRIP100563,2022-01-08 02:02:00,5,0.9,34.8,Cash,2022-01-08 03:00:00
TRIP100564,2022-01-26 12:26:00,2,1.77,3.74,Cash,2022-01-26 12:38:00
TRIP100565,2022-01-23 00:20:00,5,3.31,24.34,Card,2022-01-23 00:51:00
TRIP100566,2022-01-28 23:49:00,1,4.11,46.9,Card,2022-01-29 00:47:00
TRIP100567,2022-01-03 22:51:00,2,2.03,35.96,Cash,2022-01-03 23:36:00
TRIP100568,2022-01-03 15:00:00,1,0.25,15.36,Card,2022-01-03 15:44:00
TRIP100569,2022-01-30 15:25:00,4,1.61,10.97,Card,2022-01-30 15:31:00
TRIP100570,2022-01-02 01:36:00,1,3.0,45.29,Card,2022-01-02 01:56:00
TRIP100571,2022-01-29 18:40:00,1,3.66,43.8,Card,2022-01-29 19:06:00
TRIP100572,2022-01-12 18:15:00,5,4.08,22.66,Card,2022-01-12 18:35:00
TRIP100573,2022-01-12 16:31:00,1,0.42,47.66,Dispute,2022-01-12 17:20:00
TRIP100574,2022-01-21 21:26:00,4,3.61,27.13,No Charge,2022-01-21 22:00:00
TRIP100575,2022-01-14 17:57:00,6,5.26,39.82,Card,2022-01-14 18:51:00
TRIP100576,2022-01-14 02:23:00,6,2.66,27.21,Card,2022-01-14 03:15:00
TRIP100577,2022-01-25 06:03:00,6,5.85,40.68,Card,2022-01-25 06:10:00
TRIP100578,2022-01-13 10:23:00,2,0.92,7.89,Cash,2022-01-13 10:53:00
TRIP100579,2022-01-17 15:54:00,1,0.81,29.9,No Charge,2022-01-17 16:22:00
TRIP100580,2022-01-20 13:43:00,1,5.53,47.75,No Charge,2022-01-20 14:16:00
TRIP100581,2022-01-28 09:19:00,1,1.08,40.23,Card,2022-01-28 09:55:00
TRIP100582,2022-01-09 00:57:00,1,0.26,34.75,Card,2022-01-09 01:10:00
TRIP100583,2022-01-26 18:54:00,3,4.26,28.63,Cash,2022-01-26 19:27:00
TRIP100584,2022-01-26 03:29:00,1,4.5,27.84,Card,2022-01-26 04:14:00
TRIP100585,2022-01-08 06:12:00,4,1.28,16.59,Cash,2022-01-08 06:58:00
TRIP100586,2022-01-09 04:53:00,1,0.3,12.83,Cash,2022-01-09 05:38:00
TRIP100587,2022-01-06 23:04:00,1,2.07,17.74,Card,2022-01-06 23:20:00
TRIP100588,2022-01-11 04:48:00,4,0.2,16.25,Card,2022-01-11 05:03:00
TRIP100589,2022-01-13 01:41:00,2,0.93,32.08,Dispute,2022-01-13 02:31:00
TRIP100590,2022-01-08 05:18:00,1,4.01,7.99,Cash,2022-01-08 06:15:00
TRIP100591,2022-01-04 22:04:00,6,0.83,49.02,Card,2022-01-04 22:25:00
TRIP100592,2022-01-02 05:20:00,2,6.52,18.44,Card,2022-01-02 06:09:00
TRIP100593,2022-01-30 09:54:00,1,0.75,13.17,Dispute,2022-01-30 10:36:00
TRIP100594,2022-01-06 23:15:00,2,2.32,19.43,Cash,2022-01-06 23:25:00
TRIP100595,2022-01-06 14:55:00,6,5.44,34.76,Card,2022-01-06 15:18:00
TRIP100596,2022-01-28 16:43:00,3,1.21,48.83,Card,2022-01-28 17:32:00
TRIP100597,2022-01-01 21:36:00,2,6.47,11.47,Card,2022-01-01 22:10:00
TRIP100598,2022-01-18 21:54:00,1,3.02,29.35,Card,2022-01-18 22:15:00
